brand,cpu,ram_gb,storage_gb,gpu,color_gamut,price,name
Lenovo,Intel Core i5 7200U 2.5GHz,4.0,500.0,Intel,100.0,7946712.000000001,
Lenovo,Intel Core i5 6200U 2.3GHz,4.0,1000.0,Intel,100.0,4680461.5200000005,
HP,Intel Core i3 6006U 2GHz,4.0,500.0,Intel,100.0,4018910.4,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,512.0,Intel,100.0,17503012.8,
Lenovo,Intel Core i3 6006U 2GHz,4.0,128.0,Intel,100.0,5051476.8,
Dell,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,11307513.168,
Dell,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,27322516.8,
HP,Intel Core i3 6006U 2GHz,8.0,1000.0,Intel,100.0,5508539.28,
HP,Intel Core i7 7500U 2.7GHz,8.0,1000.0,Nvidia,100.0,12957695.999999998,
Asus,Intel Celeron Dual Core N3350 1.1GHz,4.0,500.0,Intel,100.0,2267596.8,
Mediacom,Intel Atom x5-Z8350 1.44GHz,4.0,0.0,Intel,100.0,2581416.0,
Lenovo,Intel Core i7 7500U 2.7GHz,6.0,1128.0,Nvidia,100.0,9606916.8,
HP,AMD A10-Series A10-9620P 2.5GHz,6.0,128.0,AMD,100.0,5759088.48,
Dell,Intel Core i3 6006U 2GHz,4.0,1000.0,AMD,100.0,6255125.28,
Acer,Intel Celeron Dual Core N3350 2.0GHz,4.0,0.0,Intel,100.0,3532996.8000000003,
Lenovo,Intel Core i3 7130U 2.7GHz,4.0,128.0,Intel,100.0,6377616.0,
HP,Intel Core M 6Y75 1.2GHz,16.0,512.0,Intel,100.0,19892088.0,
Lenovo,Intel Core i7 7700HQ 2.8GHz,8.0,256.0,Nvidia,100.0,30359476.8,
Asus,Intel Core i5 7300HQ 2.5GHz,8.0,1128.0,Nvidia,100.0,8493364.799999999,
Dell,Intel Core i5 8250U 1.6GHz,8.0,128.0,Intel,100.0,16186996.8,
Dell,Intel Core i5 7300U 2.6GHz,4.0,500.0,Intel,100.0,9708148.8,
Fujitsu,Intel Core i5 7200U 2.5GHz,8.0,1000.0,Intel,100.0,7481044.8,
Lenovo,Intel Pentium Quad Core N4200 1.1GHz,4.0,500.0,Intel,100.0,3482380.8,
Lenovo,Intel Core i5 7200U 2.5GHz,4.0,500.0,Intel,100.0,10021968.0,
HP,Intel Core i5 7440HQ 2.8GHz,8.0,500.0,Nvidia,100.0,18839173.968,
HP,Intel Pentium Quad Core N3710 1.6GHz,8.0,2000.0,Intel,100.0,3937924.8,
HP,AMD A9-Series A9-9420 3GHz,6.0,256.0,AMD,100.0,6569956.8,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,8402256.0,
Lenovo,Intel Core i5 8250U 1.6GHz,4.0,500.0,Intel,100.0,6934392.000000001,
Mediacom,Intel Atom x5-Z8350 1.44GHz,4.0,32.0,Intel,100.0,2520676.8,
Toshiba,Intel Core i7 7500U 2.7GHz,16.0,512.0,Intel,100.0,18879768.0,
Lenovo,Intel Core i7 6820HK 2.7GHz,32.0,1256.0,Nvidia,100.0,26958081.6,
MSI,Intel Core i7 7820HK 2.9GHz,16.0,1512.0,Nvidia,100.0,27626212.8,
Dell,Intel Core i7 7500U 2.7GHz,8.0,256.0,AMD,100.0,7582378.032000001,
Mediacom,Intel Celeron Quad Core N3450 1.1GHz,4.0,32.0,Intel,100.0,3937924.8,
Dell,Intel Core i5 7300U 2.6GHz,8.0,500.0,Intel,100.0,10209449.664,
HP,Intel Core i3 7100U 2.4GHz,4.0,128.0,Intel,100.0,7278580.8,
Dell,Intel Core i7 7600U 2.8GHz,16.0,256.0,Nvidia,100.0,15563306.448,
Dell,Intel Celeron Dual Core N3060 1.6GHz,4.0,0.0,Intel,100.0,2986344.0,
MSI,Intel Core i7 6820HK 2.7GHz,16.0,1128.0,Nvidia,100.0,23779396.8,
HP,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,15164553.6,
Lenovo,Intel Core i7 6600U 2.6GHz,12.0,256.0,Intel,100.0,16936113.6,
Lenovo,Intel Core i7 8550U 1.8GHz,12.0,1000.0,Intel,100.0,6165028.8,
Asus,Intel Core i5 7300HQ 2.5GHz,8.0,1128.0,Nvidia,100.0,17918064.0,
Asus,Intel Core i5 7200U 2.5GHz,8.0,1000.0,Intel,100.0,7481044.8,
Lenovo,AMD A12-Series 9720P 3.6GHz,12.0,512.0,AMD,100.0,9606916.8,
Dell,Intel Core M 7Y30 1.0GHz,4.0,128.0,Intel,100.0,6104289.6,
Samsung,Intel Core i7 7700HQ 2.8GHz,16.0,1128.0,Nvidia,100.0,17199316.8,
Lenovo,Intel Core i3 6006U 2GHz,4.0,500.0,Intel,100.0,5355172.8,
Lenovo,Intel Core i3 6100U 2.3GHz,8.0,1000.0,Intel,100.0,4646548.8,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,512.0,Intel,100.0,20499480.0,
Lenovo,Intel Core i5 7300HQ 2.5GHz,8.0,256.0,Intel,100.0,14921596.8,
Dell,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,16905744.0,
Dell,Intel Core i7 7700HQ 2.8GHz,8.0,256.0,Nvidia,100.0,17847201.6,
HP,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,12340180.8,
HP,Intel Core i3 7100U 2.4GHz,4.0,500.0,Intel,100.0,6767156.736,
Acer,Intel Celeron Quad Core N3450 1.1GHz,4.0,0.0,Intel,100.0,3330532.8,
MSI,Intel Core i7 6820HK 2.7GHz,16.0,1128.0,Nvidia,100.0,22260916.8,
Dell,Intel Core i3 6006U 2GHz,4.0,1000.0,AMD,100.0,4707288.0,
MSI,Intel Core i7 7700HQ 2.8GHz,16.0,2256.0,Nvidia,100.0,23273236.8,
Toshiba,Intel Core i7 6500U 2.5GHz,8.0,256.0,Intel,100.0,14162356.8,
Lenovo,Intel Core i5 7200U 2.5GHz,6.0,1000.0,Intel,100.0,5709484.8,
Lenovo,Intel Core i7 7700HQ 2.8GHz,8.0,256.0,Intel,100.0,13150036.8,
Acer,Intel Pentium Quad Core N3710 1.6GHz,4.0,0.0,Intel,100.0,3532996.8000000003,
Lenovo,Intel Xeon E3-1535M v6 3.1GHz,32.0,1000.0,Nvidia,100.0,2000000.0,
Dell,Intel Core i7 6700HQ 2.6GHz,16.0,1000.0,Nvidia,100.0,8898394.032000002,
Dell,Intel Core i3 6006U 2.0GHz,4.0,1000.0,Intel,100.0,4493688.48,
Dell,Intel Core i3 6006U 2.0GHz,4.0,1000.0,Intel,100.0,3634228.8,
Dell,Intel Core i5 7300U 2.6GHz,4.0,500.0,Intel,100.0,8797060.8,
Asus,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,11823897.6,
Dell,Intel Core i5 7200U 2.5GHz,4.0,128.0,AMD,100.0,5760100.8,
HP,Intel Core i7 7500U 2.7GHz,8.0,512.0,Intel,100.0,14061124.8,
MSI,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,22958000.352,
Acer,Intel Celeron Quad Core N3160 1.6GHz,4.0,0.0,Intel,100.0,3836692.8,
HP,Intel Core i5 7300U 2.6GHz,8.0,256.0,Intel,100.0,11378476.8,
Lenovo,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,14830488.0,
Dell,Intel Core i5 8250U 1.6GHz,4.0,1000.0,AMD,100.0,7855603.2,
Fujitsu,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,8088436.8,
HP,Intel Core i5 6200U 2.3GHz,4.0,500.0,Intel,100.0,9434822.4,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,1000.0,Nvidia,100.0,9100756.8,
Mediacom,Intel Atom x5-Z8350 1.44GHz,2.0,0.0,Intel,100.0,2419444.8,
Lenovo,Intel Core i5 7200U 2.5GHz,4.0,128.0,Intel,100.0,4737657.600000001,
Asus,Intel Core i5 7200U 2.5GHz,6.0,1000.0,Intel,100.0,6468826.032,
Dell,Intel Core i7 7700HQ 2.8GHz,8.0,256.0,Nvidia,100.0,18424224.0,
Asus,Intel Core i7 7500U 2.7GHz,16.0,512.0,Intel,100.0,19234080.0,
Dell,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,14972212.8,
Lenovo,Intel Core i5 8250U 1.6GHz,4.0,256.0,Intel,100.0,8392132.8,
Lenovo,Intel Core i3 6006U 2GHz,4.0,1000.0,Nvidia,100.0,5861332.8,
Asus,Intel Celeron Dual Core N3350 1.1GHz,8.0,1000.0,Intel,100.0,4039156.8,
Asus,Intel Core i5 7300HQ 2.5GHz,8.0,1000.0,Nvidia,100.0,9177895.584,
Dell,Intel Core i5 8250U 1.6GHz,8.0,256.0,Intel,100.0,18920260.8,
Lenovo,Intel Celeron Dual Core N3060 1.6GHz,2.0,0.0,Intel,100.0,2520676.8,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,17790714.144,
Dell,Intel Core i7 7700HQ 2.8GHz,16.0,1000.0,Nvidia,100.0,24285556.8,
Lenovo,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,11226628.8,
HP,AMD A9-Series 9420 3GHz,8.0,1000.0,AMD,100.0,5273174.88,
Lenovo,Intel Core i7 7500U 2.7GHz,16.0,512.0,Intel,100.0,24801840.0,
Asus,Intel Core i7 7700HQ 2.8GHz,8.0,1000.0,Nvidia,100.0,11834020.8,
Acer,Intel Core i3 6006U 2GHz,4.0,500.0,Intel,100.0,4555440.0,
Lenovo,Intel Celeron Dual Core N3060 1.6GHz,4.0,0.0,Intel,100.0,2773756.8,
Acer,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,9303220.8,
Razer,Intel Core i7 7700HQ 2.8GHz,16.0,256.0,Nvidia,100.0,26310196.8,
Toshiba,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,12279441.6,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,16035148.8,
Asus,Intel Core i7 6820HK 2.7GHz,32.0,512.0,Nvidia,100.0,28334836.8,
Acer,Intel Core i5 7300HQ 2.5GHz,8.0,1000.0,Nvidia,100.0,7177348.8,
Dell,Intel Core i5 8250U 1.6GHz,8.0,256.0,Intel,100.0,14677627.680000002,
MSI,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,12064829.76,
HP,Intel Core i3 6006U 2GHz,4.0,500.0,Intel,100.0,3693955.68,
Toshiba,Intel Core i5 7200U 2.5GHz,8.0,500.0,Intel,100.0,10771084.8,
Dell,Intel Core i7 8550U 1.8GHz,8.0,256.0,AMD,100.0,9303220.8,
Dell,Intel Core i7 8550U 1.8GHz,16.0,2256.0,AMD,100.0,11489832.0,
Lenovo,Intel Core i7 6700HQ 2.6GHz,8.0,1128.0,Nvidia,100.0,12107347.2,
Dell,Intel Core i7 7700HQ 2.8GHz,32.0,1512.0,Nvidia,100.0,31861455.984,
Dell,Intel Core i5 6300U 2.4GHz,8.0,256.0,Intel,100.0,12441412.8,
Lenovo,Intel Celeron Dual Core N3350 1.1GHz,4.0,500.0,Intel,100.0,4241620.8,
Lenovo,Intel Core i5 6200U 2.3GHz,4.0,500.0,Intel,100.0,5415912.0,
HP,Intel Core i3 6006U 2GHz,6.0,1000.0,AMD,100.0,5456404.8,
MSI,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,15050870.064,
Toshiba,Intel Core i3 6100U 2.1GHz,4.0,128.0,Intel,100.0,5041353.6,
Dell,Intel Core i5 7200U 2.5GHz,8.0,1000.0,Intel,100.0,9667656.0,
HP,Intel Core i7 7500U 2.7GHz,8.0,1000.0,AMD,100.0,7541784.0,
Toshiba,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,12734985.6,
Acer,Intel Core i3 6006U 2GHz,4.0,128.0,Intel,100.0,4170758.4,
Microsoft,Intel Core i7 7600U 2.8GHz,8.0,256.0,Intel,100.0,18908619.12,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,1128.0,AMD,100.0,8280271.439999999,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,10467388.8,
Lenovo,AMD E-Series E2-9000 2.2GHz,4.0,128.0,AMD,100.0,3532996.8000000003,
HP,Intel Core i3 7100U 2.4GHz,4.0,128.0,Nvidia,100.0,7076116.8,
MSI,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,13099420.8,
Asus,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,11489832.0,
HP,Intel Celeron Dual Core N3350 1.1GHz,8.0,0.0,Intel,100.0,5010984.0,
LG,Intel Core i7 8550U 1.8GHz,8.0,512.0,Intel,100.0,23273236.8,
Acer,Intel Core i5 7300HQ 2.5GHz,16.0,256.0,Nvidia,100.0,13150036.8,
MSI,Intel Core i5 7300HQ 2.5GHz,8.0,256.0,Nvidia,100.0,10101941.28,
Asus,Intel Celeron Dual Core N3350 1.1GHz,4.0,128.0,Intel,100.0,4241620.8,
Dell,Intel Core i5 7300HQ 2.5GHz,16.0,1128.0,Nvidia,100.0,20762683.2,
HP,Intel Core i3 6006U 2GHz,4.0,256.0,AMD,100.0,7076116.8,
Lenovo,Intel Core i7 8550U 1.8GHz,8.0,512.0,Intel,100.0,15174676.8,
Dell,Intel Core i7 7820HK 2.9GHz,16.0,1256.0,Nvidia,100.0,28484154.0,
HP,Intel Core i5 7200U 2.5GHz,4.0,500.0,AMD,100.0,6201573.552,
Dell,Intel Core i3 6006U 2GHz,4.0,1000.0,AMD,100.0,5523926.544000001,
HP,AMD A10-Series 9600P 2.4GHz,6.0,2000.0,AMD,100.0,5760100.8,
Lenovo,Intel Celeron Dual Core 3855U 1.6GHz,4.0,500.0,Intel,100.0,3219177.6,
Acer,Intel Celeron Dual Core 3855U 1.6GHz,4.0,0.0,Intel,100.0,3796200.0,
Lenovo,Intel Core i5 7200U 2.5GHz,4.0,256.0,Intel,100.0,7076116.8,
HP,Intel Core i7 7700HQ 2.8GHz,8.0,500.0,Nvidia,100.0,19314964.368,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,26219088.000000004,
Toshiba,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,9849873.6,
Acer,Intel Celeron Dual Core N3050 1.6GHz,4.0,0.0,Intel,100.0,2723140.8,
Lenovo,Intel Core i7 7500U 2.7GHz,16.0,512.0,Intel,100.0,17705476.8,
Asus,Intel Core M M3-6Y30 0.9GHz,4.0,0.0,Intel,100.0,6772420.8,
Toshiba,Intel Core i7 6500U 2.5GHz,16.0,512.0,Intel,100.0,19001246.4,
HP,Intel Core i7 7500U 2.7GHz,4.0,500.0,AMD,100.0,6974884.8,
Dell,Intel Core i5 7300HQ 2.5GHz,8.0,1000.0,Nvidia,100.0,8290900.8,
Lenovo,AMD A9-Series 9420 2.9GHz,4.0,256.0,AMD,100.0,4039156.8,
Lenovo,AMD A12-Series 9720P 3.6GHz,8.0,1000.0,AMD,100.0,4342852.8,
Lenovo,Intel Core i5 7200U 2.5GHz,4.0,2000.0,Intel,100.0,6291062.64,
Lenovo,Intel Core i3 6006U 2GHz,4.0,500.0,Intel,100.0,4555440.0,
Dell,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,8047944.0,
Acer,Intel Core i5 8250U 1.6GHz,8.0,256.0,Intel,100.0,10113076.8,
Lenovo,Intel Core i7 6500U 2.5GHz,16.0,512.0,Nvidia,100.0,18778536.0,
Lenovo,Intel Core i5 6300HQ 2.3GHz,8.0,256.0,Intel,100.0,12056731.2,
HP,AMD A10-Series 9620P 2.5GHz,6.0,2000.0,AMD,100.0,6630797.232000001,
Lenovo,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,12643876.8,
Dell,Intel Core i5 7440HQ 2.8GHz,8.0,256.0,Nvidia,100.0,11024164.8,
Dell,Intel Core i5 7200U 2.5GHz,8.0,1000.0,Intel,100.0,7349443.2,
Asus,Intel Celeron Dual Core N3350 1.1GHz,4.0,0.0,Intel,100.0,3016713.6,
Dell,Intel Core i5 7300U 2.6GHz,16.0,512.0,Intel,100.0,14442364.512,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,Nvidia,100.0,8676291.024,
Dell,Intel Core i5 7300U 2.6GHz,8.0,256.0,Intel,100.0,11935252.8,
Lenovo,AMD A6-Series 7310 2GHz,4.0,500.0,AMD,100.0,3016713.6,
Mediacom,Intel Atom Z8350 1.92GHz,4.0,32.0,Intel,100.0,2682648.0,
HP,Intel Core i7 7500U 2.7GHz,8.0,256.0,Nvidia,100.0,12147840.0,
Lenovo,Intel Core i7 6500U 2.5GHz,8.0,512.0,Intel,100.0,17074194.048,
HP,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,8469069.120000001,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,15174676.8,
Dell,Intel Core i7 7700HQ 2.8GHz,32.0,2000.0,Nvidia,100.0,37044838.08,
MSI,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,13650932.736,
Lenovo,Intel Core i5 7200U 2.5GHz,4.0,1000.0,Intel,100.0,4959355.68,
Dell,Intel Core i5 8250U 1.6GHz,8.0,1128.0,AMD,100.0,7278580.8,
Dell,Intel Core i3 7100U 2.4GHz,4.0,1000.0,Intel,100.0,6569956.8,
Dell,Intel Core i5 7200U 2.5GHz,8.0,1000.0,AMD,100.0,5967828.864,
HP,AMD A9-Series 9420 3GHz,4.0,1000.0,AMD,100.0,4950244.8,
Acer,Intel Core i7 6700HQ 2.6GHz,16.0,1128.0,Nvidia,100.0,19588392.0,
Dell,Intel Core i5 7200U 2.5GHz,12.0,1000.0,Intel,100.0,6569956.8,
HP,AMD A9-Series A9-9420 3GHz,6.0,1128.0,AMD,100.0,6580080.0,
Acer,Intel Core i5 7200U 2.5GHz,4.0,500.0,Intel,100.0,5658868.8,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,9718272.0,
Lenovo,Intel Core i7 7500U 2.7GHz,4.0,1000.0,Intel,100.0,7885972.800000001,
HP,Intel Core i7 7700HQ 2.8GHz,16.0,256.0,Nvidia,100.0,24488020.8,
Dell,Intel Core i5 8250U 1.6GHz,8.0,1000.0,Intel,100.0,6671188.8,
MSI,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,21202839.936,
Acer,Intel Core i3 6006U 2GHz,4.0,500.0,Intel,100.0,4158610.56,
Dell,Intel Core i7 7500U 2.7GHz,8.0,1128.0,Nvidia,100.0,12218702.4,
Dell,Intel Core i3 6006U 2GHz,8.0,256.0,Intel,100.0,6731927.999999999,
Toshiba,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,15539112.0,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,10113076.8,
Lenovo,Intel Core i7 7600U 2.8GHz,16.0,1000.0,Nvidia,100.0,33396436.8,
Acer,Intel Celeron Dual Core N3060 1.6GHz,2.0,0.0,Intel,100.0,3340656.0000000005,
Samsung,Intel Core i7 7500U 2.7GHz,16.0,256.0,Intel,100.0,16693156.8,
HP,Intel Core i3 6006U 2GHz,8.0,256.0,Intel,100.0,5456404.8,
Dell,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,11405910.672,
HP,Intel Xeon E3-1535M v5 2.9GHz,16.0,256.0,Nvidia,100.0,2000000.0,
Lenovo,Intel Celeron Dual Core N3060 1.6GHz,4.0,128.0,Intel,100.0,4808520.0,
HP,Intel Core i5 6300U 2.4GHz,8.0,256.0,Intel,100.0,19234080.0,
Asus,Intel Core i5 6300HQ 2.3GHz,4.0,1000.0,Nvidia,100.0,5861332.8,
Lenovo,Intel Core i5 6200U 2.3GHz,4.0,180.0,Intel,100.0,11095027.2,
Asus,Intel Core i7 7500U 2.7GHz,4.0,256.0,Intel,100.0,8603707.68,
Lenovo,Intel Core i5 6260U 1.8GHz,8.0,256.0,Intel,100.0,12137716.8,
HP,Intel Core i5 7300HQ 2.5GHz,8.0,1128.0,Nvidia,100.0,11125396.8,
HP,Intel Core i7 6700HQ 2.6GHz,8.0,256.0,Nvidia,100.0,15802315.2,
Dell,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,29043359.568,
Acer,Intel Core i5 7200U 2.5GHz,4.0,256.0,Intel,100.0,6063796.8,
Lenovo,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,10609113.6,
Dell,Intel Core i7 7600U 2.8GHz,16.0,256.0,Intel,100.0,18819028.8,
Google,Intel Core i5 7Y57 1.2GHz,8.0,256.0,Intel,100.0,15782068.8,
Asus,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,11429092.8,
Dell,Intel Core i3 6006U 2GHz,4.0,500.0,Intel,100.0,8594596.8,
Acer,Intel Core i5 6200U 2.3GHz,4.0,128.0,Intel,100.0,6630696.0,
Asus,Intel Pentium Quad Core N4200 1.1GHz,4.0,1000.0,Nvidia,100.0,4761345.887999999,
Dell,Intel Core i7 6700HQ 2.6GHz,16.0,1128.0,Nvidia,100.0,11125396.8,
Samsung,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,16186996.8,
Acer,Intel Pentium Quad Core N4200 1.1GHz,4.0,1000.0,Intel,100.0,3016713.6,
Dell,Intel Core i7 7500U 2.7GHz,16.0,256.0,AMD,100.0,11958232.464,
Samsung,Intel Core i7 7500U 2.7GHz,16.0,256.0,AMD,100.0,18211636.8,
Toshiba,Intel Core i5 6200U 2.3GHz,4.0,128.0,Intel,100.0,10325664.0,
Dell,Intel Core i7 7700HQ 2.8GHz,8.0,1000.0,Nvidia,100.0,11125396.8,
HP,Intel Core i5 6200U 2.3GHz,4.0,256.0,Intel,100.0,12593260.8,
Asus,Intel Core i7 7500U 2.7GHz,12.0,2000.0,Nvidia,100.0,8493364.799999999,
Lenovo,Intel Core i7 6820HQ 2.7GHz,16.0,512.0,Nvidia,100.0,23991984.0,
Acer,Intel Core i3 7100U 2.4GHz,4.0,128.0,Intel,100.0,6438355.2,
Razer,Intel Core i7 7700HQ 2.8GHz,16.0,512.0,Nvidia,100.0,29347156.8,
Asus,Intel Pentium Dual Core N4200 1.1GHz,8.0,128.0,Intel,100.0,5890690.08,
Dell,Intel Core i7 7700HQ 2.8GHz,32.0,2000.0,Nvidia,100.0,36330140.16,
Asus,Intel Core i7 6700HQ 2.6GHz,16.0,1256.0,Nvidia,100.0,23789520.0,
Toshiba,Intel Core i7 6600U 2.6GHz,16.0,512.0,Nvidia,100.0,17857324.8,
Lenovo,Intel Celeron Quad Core N3710 1.6GHz,8.0,1000.0,Intel,100.0,3330532.8,
Lenovo,Intel Core i7 7500U 2.7GHz,16.0,512.0,Intel,100.0,23273236.8,
MSI,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,19142971.2,
MSI,Intel Core i5 7300HQ 2.5GHz,8.0,1128.0,Nvidia,100.0,11024164.8,
Lenovo,Intel Core i7 7700HQ 2.8GHz,4.0,1000.0,Nvidia,100.0,10113076.8,
Acer,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,23273236.8,
Dell,Intel Core i5 7300HQ 2.5GHz,8.0,256.0,Nvidia,100.0,9971352.0,
Asus,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,13554964.8,
Vero,Intel Celeron Dual Core N3350 1.1GHz,4.0,0.0,Intel,100.0,2053997.28,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,512.0,Intel,100.0,19942704.0,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,AMD,100.0,9708148.8,
Apple,Intel Core M 1.2GHz,8.0,0.0,Intel,100.0,11793528.0,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,23587056.0,
Asus,Intel Celeron Dual Core N3350 1.1GHz,4.0,0.0,Intel,100.0,3026836.8,
Dell,Intel Core i5 7200U 2.5GHz,8.0,128.0,Intel,100.0,8199792.000000001,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,13656196.8,
Dell,Intel Core i3 6006U 2GHz,8.0,256.0,AMD,100.0,7481044.8,
HP,Intel Core i7 7700HQ 2.8GHz,8.0,256.0,Nvidia,100.0,20903395.68,
Asus,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,11125396.8,
Dell,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,15174676.8,
Dell,Intel Core i5 7300HQ 2.5GHz,8.0,256.0,Nvidia,100.0,17705476.8,
Dell,Intel Pentium Quad Core N4200 1.1GHz,4.0,128.0,Intel,100.0,7531660.8,
HP,Intel Core i5 7300U 2.6GHz,8.0,256.0,Intel,100.0,14061124.8,
Toshiba,Intel Core i5 6200U 2.3GHz,4.0,500.0,Intel,100.0,7896096.0,
HP,AMD A12-Series 9700P 2.5GHz,8.0,2000.0,AMD,100.0,6367492.800000001,
Dell,Intel Core i7 7700HQ 2.8GHz,16.0,512.0,Nvidia,100.0,16996852.8,
Lenovo,Intel Core i5 7200U 2.5GHz,4.0,1000.0,Nvidia,100.0,6165028.8,
HP,Intel Core i7 7700HQ 2.8GHz,12.0,1000.0,AMD,100.0,17705476.8,
MSI,Intel Core i7 7700HQ 2.8GHz,16.0,1512.0,Nvidia,100.0,24447528.0,
Samsung,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,15174676.8,
Dell,Intel Core i7 7500U 2.7GHz,8.0,1000.0,Nvidia,100.0,9728395.2,
Dell,Intel Core i5 7200U 2.5GHz,8.0,256.0,AMD,100.0,7995404.592,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,18819028.8,
Razer,Intel Core i7 7500U 2.5GHz,16.0,512.0,Intel,100.0,18211636.8,
HP,Intel Celeron Dual Core N3060 1.6GHz,4.0,0.0,Intel,100.0,3897432.0,
Dell,Intel Core i7 7700HQ 2.8GHz,16.0,1128.0,Nvidia,100.0,25358818.464,
Dell,Intel Core i5 6200U 2.3GHz,4.0,500.0,Intel,100.0,7643016.0,
Lenovo,Intel Core i3 6006U 2GHz,4.0,500.0,Intel,100.0,4959355.68,
Toshiba,Intel Core i5 7200U 2.5GHz,4.0,128.0,Intel,100.0,11034288.0,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,512.0,Intel,100.0,25297876.8,
MSI,Intel Core i5 7300HQ 2.5GHz,8.0,256.0,Nvidia,100.0,12137716.8,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,0.0,Intel,100.0,18981000.0,
Toshiba,Intel Pentium Dual Core 4405U 2.1GHz,4.0,128.0,Intel,100.0,5051476.8,
Asus,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,13747305.6,
Dell,Intel Core i3 6006U 2GHz,4.0,500.0,Intel,100.0,5922072.0,
Acer,Intel Celeron Dual Core N3060 1.6GHz,4.0,0.0,Intel,100.0,3593736.0000000005,
Acer,Intel Core i3 7100U 2.4GHz,8.0,128.0,Intel,100.0,6266260.8,
Razer,Intel Core i7 7820HK 2.9GHz,32.0,512.0,Nvidia,100.0,2000000.0,
Lenovo,Intel Core i7 6600U 2.6GHz,16.0,512.0,Intel,100.0,21248596.8,
Asus,Intel Core i5 7200U 2.5GHz,4.0,1000.0,Nvidia,100.0,5253940.8,
